,id,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
929,1676719854771751268,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,c0399315,aa35da31,1,0,24132,320,50,2768,1,33,100192,71
930,16831442540521992214,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,c8dea354,d9b5648e,0f2161f8,ccde2cd9,56901dd8,72537d0f,1,0,24132,320,50,2768,1,33,100189,71
931,1689617681670948636,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,209a5834,d6361d58,1,2,22676,320,50,2616,0,35,-1,51
932,16960572326908454287,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,d36fd12f,544a2ffc,5096d134,1,0,24100,320,50,2763,3,35,100148,13
933,17026331233695696976,14103107,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b5c6945,8a4875bd,1,0,6393,320,50,547,3,47,-1,23
934,17089571277922794805,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,9f06e9a1,aefc06bd,0f2161f8,a99f214a,739a3ca1,36b67a2a,1,0,24132,320,50,2768,1,33,-1,71
935,17153906248757250404,14103107,1005,0,1c3a1b95,2d235ae0,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e54ae7a6,047b3d4d,1,0,24132,320,50,2768,1,33,100189,71
936,1721731541778025674,14103107,1005,1,f0ee33c5,9cf7de2f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67753bb2,4557228f,1,0,17894,320,50,2039,2,39,100075,32
937,17281746650906265318,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,7e7baafa,2347f47a,0f2161f8,a99f214a,58fb964f,d6e0e6ff,1,0,24034,320,50,2754,0,35,100171,246
938,17347322251206414654,14103107,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c94c2090,5ec45883,1,0,19771,320,50,2227,0,935,100081,48
939,17410184332852722176,14103107,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,dad6ec69,64a7b95b,1,0,20213,320,50,2316,0,167,100077,16
940,17473732804429126568,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e0a33a43,f39b265e,1,0,22676,320,50,2616,0,35,-1,51
941,17542935847644020414,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,876116ac,ef726eae,1,2,23735,320,50,2676,0,299,-1,221
942,17609476881694568716,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,d33d55c4,d9b5648e,0f2161f8,a99f214a,aa172236,aad45b01,1,0,24132,320,50,2768,1,33,-1,71
943,17671434684570852398,14103107,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,25c3a5bd,ffc9520f,ba71b08e,1,0,24103,300,50,2763,3,35,100013,13
944,17735671916086637420,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,807d9956,2ad80e53,0eb711ec,1,0,23723,320,50,2716,3,47,-1,23
945,17802094418370283236,14103107,1005,0,b6b3c39d,2e7478b3,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bbf21589,be6db1d7,1,0,24104,320,50,2763,3,35,100188,13
946,17866872598323792379,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,8af4d65e,40ee6047,1,0,22599,320,50,2609,3,167,100200,23
947,17933219349581674341,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,17cad9fd,8ce34352,1,0,23139,320,50,2664,0,35,-1,51
948,17998136957404784543,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,7dc3b26e,1,0,23139,320,50,2664,0,35,-1,51
949,18063775749114020033,14103107,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af462308,962a7583,1,0,24132,320,50,2768,1,33,-1,71
950,18128090780796912867,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c6563308,cbb77256,1,0,23141,320,50,2664,0,35,-1,51
951,18193268822803696771,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8b8d3ad4,c144e605,1,0,22676,320,50,2616,0,35,-1,51
952,18256972891084797486,14103107,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,78ef65fa,6ac9eb05,1,0,19771,320,50,2227,0,935,100077,48
953,18322298766551397930,14103107,1002,0,f5838e78,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,e2570b60,ecde03a4,a08d16cd,0,0,24097,320,50,2763,3,35,100148,13
954,1838605859757770058,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,971a171e,c144e605,1,0,24098,320,50,2763,3,35,100148,13
955,1850995998810360863,14103107,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3375e15c,02635b69,1,0,20346,300,250,2331,2,39,100194,23
956,1918832877469185737,14103107,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cb49fb04,cbb77256,1,0,24099,320,50,2763,3,35,100148,13
957,1984400594669225520,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6d48e970,76dc4769,1,0,23141,320,50,2664,0,35,-1,51
958,2052870125859500204,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,412ce253,9e3836ff,1,0,24132,320,50,2768,1,33,-1,71
959,2119189229036992534,14103107,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc4b85cb,d1cbe61f,1,0,24104,320,50,2763,3,35,-1,13
960,2186064410460581985,14103107,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7bbb75ce,00b08597,1,0,23729,320,50,2717,2,47,-1,23
961,2252176564387295765,14103107,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,71ecc59c,3bb1ddd7,1,0,24132,320,50,2768,1,33,-1,71
962,2315426501648240687,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,1f0bc64f,1,0,22257,320,50,2545,0,431,-1,221
963,2381798049492875347,14103107,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,459f7e4f,84ebbcd4,1,0,17653,300,250,1994,2,39,-1,33
964,244639969774076001,14103107,1002,0,2d4b5815,d6639bc9,50e219e0,ecad2386,7801e8d9,07d7df22,c4f9ff3e,05f3c14d,a9b05547,0,0,22703,320,50,2624,0,35,100077,221
965,2512544667419791343,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aa6770eb,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
966,2577827521930938649,14103107,1010,1,85f751fd,c4e18dd6,50e219e0,f1cd0776,7801e8d9,0f2161f8,3139ab61,fa47d92e,58f5c363,4,0,24132,320,50,2768,1,33,-1,71
967,264029865217683096,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9dcc2750,3bd9e8e7,1,0,22676,320,50,2616,0,35,-1,51
968,2707093455505428151,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,b48ba9f4,9232cac8,2c948de5,1,0,24118,320,50,2766,0,35,-1,79
969,2771603354909493235,14103107,1010,1,85f751fd,c4e18dd6,50e219e0,8486dd4e,7801e8d9,0f2161f8,8498c697,55205bde,d6cd23ab,4,0,24153,320,50,2772,3,35,-1,23
970,2840198345754067995,14103107,1005,0,dcc019de,250469f8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,cf7d5492,8a4875bd,1,0,24114,320,50,2765,0,35,-1,79
971,2904798298897628327,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,264691b3,040b2776,1,0,21611,320,50,2480,3,299,100111,61
972,2966886423987802351,14103107,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9f5e27e7,8a4875bd,1,0,16208,320,50,1800,3,167,100075,23
973,3033223455648215283,14103107,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51945471,7120e05e,1,0,24100,320,50,2763,3,35,100148,13
974,3099571502844278755,14103107,1005,0,29229f8e,a10eb148,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9338e3af,fe18eef5,1,0,23723,320,50,2716,3,47,-1,23
975,3162716783892996473,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cfca86d5,d4897fef,1,0,15703,320,50,1722,0,35,100084,79
976,3226668501524501625,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,87441561,4beb2ba6,1,0,23139,320,50,2664,0,35,-1,51
977,3289851287414661654,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2fdf4d75,d787e91b,1,0,22257,320,50,2545,0,431,-1,221
978,3352287389589405716,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,00061f38,9e3836ff,1,0,24132,320,50,2768,1,33,-1,71
979,3417177269860932201,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,f89a3e31,dc31133e,1,2,24132,320,50,2768,1,33,-1,71
980,348056497707283171,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,3d250788,dfeda01b,1,0,24132,320,50,2768,1,33,100191,71
981,3548447035041540972,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,38690147,cbb77256,1,0,22676,320,50,2616,0,35,100084,51
982,3611175421352464764,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,98870ec9,225078da,1,3,23739,320,50,2676,0,299,100176,221
983,3675295819636176130,14103107,1005,0,2c5c874d,9d54950b,e787de0e,ecad2386,7801e8d9,07d7df22,a99f214a,8be0a26c,8803c3d6,1,2,24132,320,50,2768,1,33,-1,71
984,3739974111883221767,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b4759d9a,158e4944,1,0,23141,320,50,2664,0,35,100083,51
985,380310541460655602,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,1dce1af3,2347f47a,0f2161f8,a99f214a,88e65868,d787e91b,1,0,22813,320,50,2647,2,39,100148,23
986,3867475073669060836,14103107,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,8144cca8,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
987,393228938744841693,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,c9fb1ea7,36b67a2a,1,0,24132,320,50,2768,1,33,100189,71
988,4000200722276964187,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6a718d78,a0f5f879,1,0,22814,320,50,2647,2,39,100148,23
989,406561679671199747,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,921626da,d9b5648e,cef3e649,a99f214a,94016dd4,aad45b01,1,0,24132,320,50,2768,1,33,-1,71
990,4132045018646463977,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,67323336,1f0bc64f,1,0,23728,320,50,2717,2,47,-1,23
991,4195626297261945067,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e8396a5e,4ea23a13,1,0,22676,320,50,2616,0,35,-1,51
992,4263445597902312682,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,490af9b0,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
993,4328607142099052079,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,58822a6b,4ea23a13,1,0,16688,320,50,1873,3,39,100040,23
994,4391232344211402854,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,64223313,fce9cd60,1,2,24132,320,50,2768,1,33,100189,71
995,4458178461903257382,14103107,1005,0,6ec06dbd,d262cf1e,8fd0aea4,ecad2386,7801e8d9,07d7df22,a99f214a,cb5e835b,d04559cd,1,0,24132,320,50,2768,1,33,100189,71
996,4522078241728085214,14103107,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b4485acf,8a4875bd,1,0,20007,320,50,2283,0,163,100076,95
997,4591080260750997327,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,4b3a8c34,3cfa4017,1,2,24132,320,50,2768,1,33,-1,71
998,4655503530068095557,14103107,1005,0,4e7614cf,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c77bfb6f,7abbbd5c,1,0,24106,320,50,2763,3,35,100148,13
999,4723199024724145632,14103107,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,6276ef29,47214059,f07e20f8,4,0,24155,320,50,2772,3,35,-1,23
1000,4785007145891015484,14103107,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09b2611f,d787e91b,1,0,24108,320,50,2765,0,35,-1,79
1001,4848161659741018623,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,38ada77b,2d6d7ae9,1,2,24100,320,50,2763,3,35,100148,13
1002,49149060352594270,14103107,1005,0,235ba823,f6ebf28e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,41efef02,be74e6fe,1,0,23726,320,50,2717,2,47,-1,23
1003,4979380813483395148,14103107,1002,0,0b993d3a,3d5d67e6,50e219e0,ecad2386,7801e8d9,07d7df22,edb9990a,2e21bf96,911a3c09,0,0,24103,300,50,2763,3,35,100188,13
1004,5042494077538681851,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,21e7ca39,2203a096,1,0,23137,320,50,2664,0,35,100084,51
1005,5108167993198850853,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,b69273df,158e4944,1,0,24105,320,50,2763,3,35,100148,13
1006,5174514009911470491,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eeaadf5b,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1007,5237618701034216630,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b5185f88,2203a096,1,0,22676,320,50,2616,0,35,100084,51
1008,5302234136540686494,14103107,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d7c9649,3bd9e8e7,1,0,21678,320,50,2495,2,167,-1,23
1009,5366939490388782970,14103107,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ab48378e,9aa6968b,1,0,19771,320,50,2227,0,935,100075,48
1010,5433150580630162112,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,08b5f605,33da2e74,dc97ec06,a99f214a,1d0f5c12,cc63cb07,1,0,20153,320,50,2307,3,163,-1,61
1011,5501242691189914828,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1afda8b7,731d1539,1f0bc64f,1,0,22624,320,50,2374,3,39,-1,23
1012,5565402246312124724,14103107,1002,0,6f34dd1d,1591263c,50e219e0,ecad2386,7801e8d9,07d7df22,729ed984,e58fcdc4,911a3c09,0,0,23438,320,50,2684,2,1327,100188,52
1013,5630264873264012497,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,acd1d43c,711ee120,1,0,22104,320,50,2545,0,431,-1,221
1014,5692492381767410669,14103107,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ab2821c3,4557228f,1,0,20214,320,50,2316,0,167,-1,16
1015,5759592097681869878,14103107,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c1782187,8a4875bd,1,0,20093,300,250,2295,2,35,100077,23
1016,582076099010334,14103107,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,3bb1ddd7,1,0,23626,320,50,2707,3,937,100156,61
1017,588609670205175217,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,01e7a42f,04f5b394,1,0,22104,320,50,2545,0,431,100084,221
1018,5951711102895175587,14103107,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4244c7c1,1f0bc64f,1,0,23726,320,50,2717,2,47,-1,23
1019,6015733048498426987,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed3201f6,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1020,6079914836263498799,14103107,1005,0,bb4524e7,d733bbc3,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,582d1213,962a7583,1,0,24132,320,50,2768,1,33,-1,71
1021,6139706404162195543,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,31030f58,9e3836ff,1,0,24132,320,50,2768,1,33,100189,71
1022,6203869952312700101,14103107,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,933a42fa,6715887e,1,0,17239,320,50,1973,3,39,-1,23
1023,6266913267408977872,14103107,1005,0,2c5c874d,9d54950b,e787de0e,ecad2386,7801e8d9,07d7df22,a99f214a,a1ebac22,7abbbd5c,1,0,24132,320,50,2768,1,33,100189,71
1024,6333666688214479304,14103107,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f56ce06,8a4875bd,1,0,21893,320,50,2526,0,167,-1,221
1025,639459253878467536,14103107,1002,0,b2ffec42,1e614237,50e219e0,ecad2386,7801e8d9,07d7df22,a98d873b,32c1ee73,8debacdb,0,0,6563,320,50,572,2,39,-1,32
1026,6460299312980369166,14103107,1005,0,6ec06dbd,d262cf1e,8fd0aea4,ecad2386,7801e8d9,07d7df22,a99f214a,5618ab8a,7abbbd5c,1,0,23368,320,50,2680,3,815,100155,42
1027,6526763852732706873,14103107,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,07187ff3,8a4875bd,1,0,24109,320,50,2765,0,35,-1,79
1028,659075312143022793,14103107,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,034f37cb,8a4875bd,1,0,24113,320,50,2765,0,35,-1,79
1029,6656234948714427856,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,7286cb54,70d33f9b,be6db1d7,1,0,22813,320,50,2647,2,39,100148,23
1030,6722886267764600256,14103107,1005,0,a469e235,7b1e349b,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,9c59ae8d,15dc77b3,1,0,24132,320,50,2768,1,33,100190,71
1031,6788038911295362469,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,c8e3e3c1,b5f3b24a,8ded1f7a,629d932e,96da8afa,be6db1d7,1,0,24132,320,50,2768,1,33,-1,71
1032,6853177495070178197,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,f331737e,0dedddc5,1,2,24098,320,50,2763,3,35,100148,13
1033,691401297216360462,14103107,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c5c6a7e6,fce66524,1,0,23725,320,50,2716,3,47,-1,23
1034,6981278854338704904,14103107,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,49efc14e,76dc4769,1,0,20215,320,50,2316,0,167,100077,16
1035,7045666779143567413,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,561c5994,3407f464,be87996b,1,2,24105,320,50,2763,3,35,100148,13
1036,7112047362759784212,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,a67f4c36,d3b3178d,1,2,24132,320,50,2768,1,33,100189,71
1037,7177432999617677992,14103107,1010,1,85f751fd,c4e18dd6,50e219e0,68071a60,7801e8d9,0f2161f8,a66dfdc8,14ec0812,3d879c06,4,3,23723,320,50,2716,3,47,-1,23
1038,7244013233314949347,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,111060ff,4ea23a13,1,0,23141,320,50,2664,0,35,-1,51
1039,7305547489112748970,14103107,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4da432d9,8b1aa260,1,0,20005,320,50,2283,0,163,-1,95
1040,7374043398930943350,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,1d8d42ec,c144e605,1,0,24119,320,50,2766,0,35,-1,79
1041,7440762132890878419,14103107,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,39540bcd,213af492,1dcccfd5,1,0,24103,300,50,2763,3,35,100013,13
1042,7508246179209325189,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7d683800,5096d134,1,0,22676,320,50,2616,0,35,100084,51
1043,757328322139711335,14103107,1005,0,2b1ddb24,98acf46c,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d112133f,8a4875bd,1,0,24111,320,50,2765,0,35,-1,79
1044,7640321868025981013,14103107,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fef204cd,d787e91b,1,0,17894,320,50,2039,2,39,100081,32
1045,7706112118533698469,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,668e4a05,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1046,7769829218345415888,14103107,1002,0,85a2e413,1cb2f518,50e219e0,ecad2386,7801e8d9,07d7df22,fd1b71cb,0bc0754a,021b641d,0,0,24104,320,50,2763,3,35,-1,13
1047,7838111196820836273,14103107,1010,1,85f751fd,c4e18dd6,50e219e0,8b57a39e,7801e8d9,0f2161f8,3d1db279,c17b85fa,3bd9e8e7,4,0,16011,320,50,1769,0,673,-1,101
1048,7900154393220486720,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,6332421a,1,0,22676,320,50,2616,0,35,-1,51
1049,7965036228557881843,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,28d3bd59,b8d325c3,0f2161f8,a99f214a,e1060895,0dedddc5,1,2,24132,320,50,2768,1,33,100189,71
1050,802899959736657828,14103107,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bf95606b,ab4085d5,1,0,20093,300,250,2295,2,35,100076,23
1051,8092686969140008181,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,9c5ad36a,2ee63ff8,1,0,24132,320,50,2768,1,33,-1,71
1052,8154645978453105360,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,b3d3253d,be6db1d7,1,3,23735,320,50,2676,0,299,100176,221
1053,8221359616079814787,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,63728cf7,0fadd2fe,1,0,22676,320,50,2616,0,35,100084,51
1054,828657949291499197,14103107,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb55a10d,3bb1ddd7,1,0,24132,320,50,2768,1,33,-1,71
1055,8354928888599350034,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,adf1b4f8,be6db1d7,1,0,22815,320,50,2647,2,39,100148,23
1056,8416658470215640604,14103107,1005,0,a469e235,7b1e349b,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,fa995f03,2ea4f8ba,1,0,24132,320,50,2768,1,33,100191,71
1057,8482789531356912310,14103107,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ab14a62e,76dc4769,1,0,8330,320,50,761,3,175,-1,23
1058,8548975226263815905,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,63c81a81,4ea23a13,1,0,24132,320,50,2768,1,33,-1,71
1059,8615314542293170482,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0b556611,8a4875bd,1,0,15699,320,50,1722,0,35,100083,79
1060,8680705322700411095,14103107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b12abc6d,9aa6968b,1,0,22677,320,50,2617,0,35,-1,51
1061,8746508486432765091,14103107,1005,0,470bf185,2064e137,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1945c435,d4897fef,1,0,24097,320,50,2763,3,35,100013,13
1062,8813877341397842595,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,b5cdf45a,36b67a2a,1,0,24132,320,50,2768,1,33,-1,71
1063,8883810247831623457,14103107,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b15694c5,1f0bc64f,1,0,20346,300,250,2331,2,39,-1,23
1064,8951824595891238687,14103107,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,d4cb3b68,b0581b19,d8c5833a,1,0,23646,300,50,2709,3,39,-1,23
1065,9014640980487787221,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,a5aa620f,def76253,ef726eae,1,0,24098,320,50,2763,3,35,100148,13
1066,9079531934601656855,14103107,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,9292876b,502553fb,1,2,24132,320,50,2768,1,33,-1,71
1067,9145455301639647050,14103107,1010,1,85f751fd,c4e18dd6,50e219e0,f1cd0776,7801e8d9,0f2161f8,2812d504,23a55fa8,fce9cd60,5,0,24132,320,50,2768,1,33,-1,71
